closed_ind,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,student_num,lea_avg_student_num,Grad_project_status,00_Size,01_Size,02_Size,03_Size,04_Size,05_Size,lea_total_expense_num,lea_salary_expense_pct,lea_benefits_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SPG Score,Reading  SPG Score,Math SPG Score,EVAAS Growth Score,Overall Achievement Score,Read Score,Math Score,Science Score,MathGr3-8_pTarget_PctMet,ReadingGr3-8_pTarget_PctMet,SciGr5&8_pTarget_PctMet,TotalTargets_pTarget_PctMet,lea_sat_avg_score_num,lea_sat_participation_pct,lea_ap_participation_pct,lea_ap_pct_3_or_above,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,digital_media_pct,books_per_student,lea_books_per_student,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,highqual_class_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,lea_highqual_class_pct,lea_highqual_class_hp_pct,lea_highqual_class_lp_pct,lea_highqual_class_all_pct,lea_not_highqual_class_hp_pct,lea_not_highqual_class_lp_pct,lea_not_highqual_class_all_pct,0-3 Years_Exp_Pct_Tch,10+ Years_Exp_Pct_Tch,4-10 Years_Exp_Pct_Tch,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Standard 6_Pct,Exceeds Expected Growth_TCHR_Standard 6_Pct,Meets Expected Growth_TCHR_Standard 6_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,LPS,category_cd_E,category_cd_I,"calendar_type_txt_Regular School, Traditional Calendar plus Year-Round Calendar","calendar_type_txt_Regular School, Year-Round Calendar",sna_pgm_type_cd_X,sna_pgm_type_cd_Y,calendar_only_txt_Traditional Calendar plus Year-Round Calendar,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SBE Region_Northeast,SBE Region_Northwest,SBE Region_Piedmont-Triad,SBE Region_Sandhills,SBE Region_Southeast,SBE Region_Southwest,SBE Region_Western,SPG Grade_A+NG,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,SPG Grade_I,Reading SPG Grade_B,Reading SPG Grade_C,Reading SPG Grade_D,Reading SPG Grade_F,Math SPG Grade_B,Math SPG Grade_C,Math SPG Grade_D,Math SPG Grade_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,State Gap Compared_Insufficient Data,State Gap Compared_Less Than,Category_Cd_E,Category_Cd_I,esea_attendance_Met,Byod_YES,_1_to_1_access_YES,lea_avg_age_media_collection_1936,lea_avg_age_media_collection_1988,lea_avg_age_media_collection_1991,lea_avg_age_media_collection_1993,lea_avg_age_media_collection_1994,lea_avg_age_media_collection_1995,lea_avg_age_media_collection_1996,lea_avg_age_media_collection_1997,lea_avg_age_media_collection_1998,lea_avg_age_media_collection_1999,lea_avg_age_media_collection_2000,lea_avg_age_media_collection_2001,lea_avg_age_media_collection_2002,lea_avg_age_media_collection_2003,lea_avg_age_media_collection_2005,lea_avg_age_media_collection_2006,lea_avg_age_media_collection_2007,lea_avg_age_media_collection_2010,unit_code
0.0,1,0,0,0,0,0,759.0,523.0,0,21.0,20.0,24.0,20.0,20.0,24.0,8317.5,0.62,0.208,0.08,0.084,0.008,1066.75,1853.39,5397.36,40.0,40.0,38.0,84.7,29.0,30.0,25.0,39.0,0.5379999999999999,0.5379999999999999,0.5,0.5429999999999999,959.0,0.56,0.12,0.4,0.953,0.13,2.37,0.0,0.0,1.38,0.941,0.3,4.06,0.02,0.0,1.23,0.0,17.0,15.0,0.98,0.353,0.294,0.353,50.0,1.0,0.255,0.126,0.973,0.973,0.266,0.254,0.479,37.0,5.0,0.255,0.142,0.001,0.015,0.987,0.959,0.959,0.963,0.0409999999999999,0.0409999999999999,0.037000000000000005,0.353,0.353,0.294,0.472,0.083,0.444,0.3,0.276,0.069,0.3,0.241,0.0,0.0,0.069,0.02,0.0,0.1,0.034,0.069,0.16,0.069,0.029,0.171,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.69,0.7929999999999999,0.52,0.69,0.013280212483399736,0.00398406374501992,0.017264276228419653,0.1845949535192563,0.20717131474103587,0.39176626826029215,0.20451527224435592,0.19787516600265606,0.4023904382470119,0.0013280212483399733,0.0013280212483399733,0.0026560424966799467,0.4223107569721116,0.4302788844621514,0.852589641434263,0.0,0.0013280212483399733,0.0013280212483399733,0.018592297476759632,0.018592297476759632,0.037184594953519265,0.04913678618857902,0.09827357237715804,0.14741035856573706,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,010354
0.0,1,0,0,0,0,0,517.0,523.0,0,23.0,17.0,19.0,18.0,19.0,17.0,8317.5,0.62,0.208,0.08,0.084,0.008,1066.75,1853.39,5397.36,42.0,41.0,43.0,80.3,32.0,31.0,33.0,36.0,0.5,0.5,0.5,0.516,959.0,0.56,0.12,0.4,0.944,0.58,11.61,0.0,0.0,1.21,0.941,0.3,4.06,0.02,0.0,1.23,0.0,15.0,15.0,1.0,0.378,0.222,0.4,45.0,1.0,0.156,0.16699999999999998,1.0,0.973,0.266,0.254,0.479,37.0,5.0,0.255,0.142,0.001,0.015,0.987,0.959,0.959,0.963,0.0409999999999999,0.0409999999999999,0.037000000000000005,0.378,0.4,0.222,0.472,0.083,0.444,0.333,0.452,0.129,0.19,0.29,0.024,0.032,0.032,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.778,0.0,0.0,0.0,0.024,0.0,0.643,0.516,0.8390000000000001,0.7859999999999999,0.677,0.004016064257028112,0.002008032128514056,0.006024096385542169,0.12248995983935745,0.13453815261044175,0.2570281124497992,0.23694779116465864,0.24899598393574296,0.4859437751004016,0.008032128514056224,0.002008032128514056,0.01004016064257028,0.39156626506024095,0.40963855421686746,0.8012048192771084,0.0,0.0,0.0,0.02008032128514056,0.02208835341365462,0.042168674698795185,0.09036144578313253,0.10843373493975904,0.1987951807228916,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,010357
0.0,1,0,0,0,0,0,542.0,523.0,0,25.0,21.0,17.0,22.0,24.0,22.0,8317.5,0.62,0.208,0.08,0.084,0.008,1066.75,1853.39,5397.36,50.0,53.0,47.0,81.1,42.0,46.0,38.0,41.0,0.5,0.5,0.5,0.52,959.0,0.56,0.12,0.4,0.956,0.92,3.69,0.0,0.0,1.33,0.941,0.3,4.06,0.02,0.0,1.23,0.0,0.0,15.0,0.973,0.162,0.21600000000000005,0.622,37.0,4.0,0.237,0.127,1.0,0.973,0.266,0.254,0.479,37.0,5.0,0.255,0.142,0.001,0.015,0.987,0.959,0.959,0.963,0.0409999999999999,0.0409999999999999,0.037000000000000005,0.162,0.622,0.21600000000000005,0.472,0.083,0.444,0.389,0.0,0.111,0.389,0.222,0.028,0.0,0.111,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.042,0.625,0.0,0.0,0.0,0.0,0.0,0.583,1.0,0.778,0.583,0.778,0.005617977528089888,0.00749063670411985,0.01310861423220974,0.11423220973782773,0.18726591760299627,0.301498127340824,0.1647940074906367,0.1704119850187266,0.3352059925093633,0.0018726591760299626,0.0018726591760299626,0.003745318352059925,0.31086142322097376,0.4044943820224719,0.7153558052434457,0.0,0.0,0.0,0.024344569288389517,0.03745318352059925,0.06179775280898876,0.1254681647940075,0.15917602996254682,0.2846441947565543,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,010358
0.0,0,0,0,0,0,0,475.0,523.0,0,22.0,19.0,20.0,19.0,20.0,17.0,8317.5,0.62,0.208,0.08,0.084,0.008,1066.75,1853.39,5397.36,75.0,71.0,74.0,82.5,73.0,69.0,72.0,85.0,1.0,1.0,1.0,1.0,959.0,0.56,0.12,0.4,0.962,0.21,4.21,0.0,0.0,1.57,0.941,0.3,4.06,0.02,0.0,1.23,0.0,24.0,15.0,0.969,0.156,0.219,0.625,32.0,5.0,0.313,0.117,1.0,0.973,0.266,0.254,0.479,37.0,5.0,0.255,0.142,0.001,0.015,0.987,0.959,0.959,0.963,0.0409999999999999,0.0409999999999999,0.037000000000000005,0.156,0.625,0.219,0.472,0.083,0.444,0.5329999999999999,0.333,0.25,0.5670000000000001,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.14300000000000002,0.762,0.0,0.0,0.0,0.0,0.0,0.467,0.667,0.75,0.433,0.75,0.012658227848101266,0.02320675105485232,0.03586497890295358,0.12236286919831225,0.12025316455696206,0.2426160337552743,0.08649789029535865,0.0949367088607595,0.18143459915611812,0.004219409282700422,0.002109704641350211,0.006329113924050633,0.2552742616033755,0.2531645569620253,0.5084388185654009,0.0,0.0,0.0,0.029535864978902957,0.012658227848101266,0.04219409282700422,0.23628691983122366,0.2552742616033755,0.4915611814345992,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,010362
0.0,1,0,0,0,0,0,370.0,523.0,0,17.0,20.0,17.0,17.0,17.0,17.0,8317.5,0.62,0.208,0.08,0.084,0.008,1066.75,1853.39,5397.36,53.0,52.0,52.0,81.4,46.0,45.0,45.0,57.0,0.833,0.667,1.0,0.7929999999999999,959.0,0.56,0.12,0.4,0.938,0.54,3.24,0.0,0.0,1.14,0.941,0.3,4.06,0.02,0.0,1.23,0.0,29.0,15.0,0.966,0.267,0.2,0.5329999999999999,30.0,3.0,0.233,0.238,1.0,0.973,0.266,0.254,0.479,37.0,5.0,0.255,0.142,0.001,0.015,0.987,0.959,0.959,0.963,0.0409999999999999,0.0409999999999999,0.037000000000000005,0.267,0.5329999999999999,0.2,0.472,0.083,0.444,0.3,0.235,0.294,0.3670000000000001,0.17600000000000002,0.0,0.0,0.0,0.0,0.0,0.6,0.706,0.647,0.5670000000000001,0.706,0.15,0.05,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.059,0.059,0.067,0.118,0.0,0.002881844380403458,0.002881844380403458,0.17002881844380405,0.17002881844380405,0.3400576368876081,0.1786743515850144,0.1786743515850144,0.3573487031700288,0.005763688760806916,0.008645533141210375,0.01440922190201729,0.3861671469740634,0.3919308357348703,0.7780979827089337,0.0,0.0,0.0,0.031700288184438034,0.031700288184438034,0.06340057636887607,0.10086455331412104,0.12103746397694524,0.2219020172910663,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,010364
0.0,1,0,0,0,0,0,257.0,523.0,0,21.0,26.0,24.0,20.0,21.0,14.0,8317.5,0.62,0.208,0.08,0.084,0.008,1066.75,1853.39,5397.36,60.0,60.0,58.0,88.4,54.0,54.0,50.0,68.0,0.75,0.5,0.0,0.647,959.0,0.56,0.12,0.4,0.949,0.0,0.78,0.0,0.0,0.87,0.941,0.3,4.06,0.02,0.0,1.23,0.0,32.0,15.0,0.947,0.25,0.35,0.4,19.0,1.0,0.368,0.0,1.0,0.973,0.266,0.254,0.479,37.0,5.0,0.255,0.142,0.001,0.015,0.987,0.959,0.959,0.963,0.0409999999999999,0.0409999999999999,0.037000000000000005,0.25,0.4,0.35,0.472,0.083,0.444,0.389,0.3,0.2,0.444,0.1,0.222,0.3,0.4,0.222,0.5,0.056,0.0,0.0,0.056,0.1,0.154,0.154,0.6920000000000001,0.0,0.0,0.0,0.0,0.0,0.333,0.4,0.4,0.278,0.3,0.0,0.0,0.0,0.128,0.12,0.248,0.14,0.14,0.28,0.012,0.012,0.024,0.312,0.3,0.612,0.004,0.0,0.004,0.027999999999999997,0.027999999999999997,0.055999999999999994,0.156,0.23199999999999998,0.38799999999999996,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,010372
0.0,1,0,0,0,0,0,583.0,523.0,0,20.0,19.0,20.0,18.0,23.0,18.0,8317.5,0.62,0.208,0.08,0.084,0.008,1066.75,1853.39,5397.36,42.0,44.0,44.0,59.8,37.0,35.0,41.0,33.0,0.636,0.636,0.5,0.621,959.0,0.56,0.12,0.4,0.954,0.51,6.17,0.17,0.0,1.03,0.941,0.3,4.06,0.02,0.0,1.23,0.0001,18.0,15.0,0.978,0.289,0.222,0.489,45.0,6.0,0.244,0.174,0.98,0.973,0.266,0.254,0.479,37.0,5.0,0.255,0.142,0.001,0.015,0.987,0.959,0.959,0.963,0.0409999999999999,0.0409999999999999,0.037000000000000005,0.289,0.489,0.222,0.472,0.083,0.444,0.452,0.5,0.5,0.5710000000000001,0.45,0.0,0.0,0.0,0.0,0.0,0.214,0.1,0.05,0.119,0.05,0.5710000000000001,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.333,0.4,0.45,0.31,0.5,0.001697792869269949,0.003395585738539898,0.0050933786078098476,0.15959252971137522,0.15449915110356535,0.3140916808149406,0.2563667232597623,0.2869269949066214,0.5432937181663837,0.003395585738539898,0.001697792869269949,0.0050933786078098476,0.4380305602716469,0.4567062818336163,0.8947368421052632,0.001697792869269949,0.0,0.001697792869269949,0.01528013582342954,0.010186757215619695,0.02546689303904924,0.04414261460101868,0.061120543293718174,0.10526315789473684,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,010374
0.0,1,0,0,0,0,0,573.0,523.0,0,12.0,14.0,12.0,12.0,16.0,20.0,8317.5,0.62,0.208,0.08,0.084,0.008,1066.75,1853.39,5397.36,45.0,47.0,45.0,82.6,36.0,38.0,34.0,35.0,0.563,0.563,0.5,0.568,959.0,0.56,0.12,0.4,0.953,0.0,5.41,0.0,0.0,1.34,0.941,0.3,4.06,0.02,0.0,1.23,0.0276,30.0,15.0,0.979,0.417,0.229,0.354,48.0,4.0,0.146,0.129,1.0,0.973,0.266,0.254,0.479,37.0,5.0,0.255,0.142,0.001,0.015,0.987,0.959,0.959,0.963,0.0409999999999999,0.0409999999999999,0.037000000000000005,0.417,0.354,0.229,0.472,0.083,0.444,0.489,0.7140000000000001,0.214,0.622,0.5,0.0,0.036000000000000004,0.036000000000000004,0.022,0.0,0.08900000000000001,0.0,0.036000000000000004,0.044,0.071,0.345,0.103,0.552,0.0,0.0,0.0,0.0,0.0,0.422,0.25,0.7140000000000001,0.311,0.429,0.010752688172043013,0.016129032258064516,0.026881720430107527,0.1021505376344086,0.1039426523297491,0.2060931899641577,0.2258064516129032,0.21863799283154126,0.4444444444444444,0.003584229390681004,0.005376344086021507,0.008960573476702509,0.36917562724014336,0.3781362007168459,0.7473118279569892,0.0017921146953405016,0.0,0.0017921146953405016,0.025089605734767026,0.034050179211469536,0.05913978494623656,0.1093189964157706,0.14336917562724014,0.25268817204301075,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,010380
0.0,0,0,0,0,0,0,566.0,523.0,0,21.0,19.0,24.0,24.0,25.0,22.0,8317.5,0.62,0.208,0.08,0.084,0.008,1066.75,1853.39,5397.36,72.0,67.0,73.0,89.9,67.0,62.0,69.0,78.0,1.0,0.818,1.0,0.929,959.0,0.56,0.12,0.4,0.965,0.18,0.35,0.0,0.0,1.58,0.941,0.3,4.06,0.02,0.0,1.23,0.0,23.0,15.0,0.941,0.235,0.353,0.412,34.0,8.0,0.235,0.13699999999999998,0.962,0.973,0.266,0.254,0.479,37.0,5.0,0.255,0.142,0.001,0.015,0.987,0.959,0.959,0.963,0.0409999999999999,0.0409999999999999,0.037000000000000005,0.235,0.412,0.353,0.472,0.083,0.444,0.606,0.643,0.5710000000000001,0.727,0.429,0.061,0.0,0.071,0.03,0.071,0.212,0.0,0.0,0.091,0.071,0.04,0.16,0.8,0.0,0.0,0.0,0.0,0.0,0.121,0.35700000000000004,0.35700000000000004,0.152,0.429,0.01413427561837456,0.0088339222614841,0.022968197879858657,0.127208480565371,0.11837455830388692,0.24558303886925795,0.04946996466431095,0.038869257950530034,0.08833922261484099,0.00353356890459364,0.00353356890459364,0.00706713780918728,0.24558303886925795,0.2049469964664311,0.45053003533568897,0.00176678445229682,0.00530035335689046,0.00706713780918728,0.04946996466431095,0.03003533568904593,0.07950530035335689,0.2738515901060071,0.2756183745583039,0.5494699646643111,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,010384
0.0,1,0,0,0,0,0,315.0,523.0,0,22.0,19.0,16.0,15.0,27.0,21.0,8317.5,0.62,0.208,0.08,0.084,0.008,1066.75,1853.39,5397.36,58.0,60.0,58.0,75.7,54.0,55.0,53.0,52.0,0.7140000000000001,0.7140000000000001,0.5,0.667,959.0,0.56,0.12,0.4,0.943,0.63,5.08,0.0,0.0,0.69,0.941,0.3,4.06,0.02,0.0,1.23,0.0001,19.0,15.0,0.916,0.5,0.25,0.25,24.0,6.0,0.24,0.092,1.0,0.973,0.266,0.254,0.479,37.0,5.0,0.255,0.142,0.001,0.015,0.987,0.959,0.959,0.963,0.0409999999999999,0.0409999999999999,0.037000000000000005,0.5,0.25,0.25,0.472,0.083,0.444,0.318,0.462,0.385,0.455,0.462,0.0,0.077,0.077,0.045,0.0,0.318,0.154,0.0,0.227,0.077,0.125,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.364,0.308,0.5379999999999999,0.273,0.462,0.0,0.009554140127388536,0.009554140127388536,0.009554140127388536,0.01910828025477707,0.028662420382165606,0.050955414012738856,0.05414012738853504,0.10509554140127388,0.0,0.0,0.0,0.07961783439490445,0.09872611464968152,0.17834394904458598,0.0031847133757961785,0.0,0.0031847133757961785,0.01592356687898089,0.01592356687898089,0.03184713375796178,0.4235668789808917,0.3980891719745223,0.821656050955414,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,010392
0.0,1,0,0,0,0,0,484.0,339.0,0,19.0,20.0,20.0,21.0,19.0,18.0,8434.75,0.624,0.221,0.058,0.08800000000000001,0.009000000000000001,945.56,1527.89,5961.3,66.0,68.0,62.0,71.1,65.0,65.0,62.0,73.0,0.875,0.875,0.75,0.857,984.0,0.33,0.08,0.58,0.965,0.41,3.72,0.0,0.0,1.34,0.959,0.42,2.91,0.0,0.0,1.12,0.0,28.0,19.0,1.0,0.212,0.242,0.545,33.0,8.0,0.303,0.0,1.0,1.0,0.18,0.236,0.584,23.0,7.0,0.28600000000000003,0.056,0.0,0.0,1.0,0.0,1.0,0.991,0.0,0.0,0.00900000000000001,0.212,0.545,0.242,0.5,0.2,0.3,0.414,0.5710000000000001,0.7140000000000001,0.655,0.5,0.0,0.0,0.0,0.0,0.0,0.345,0.14300000000000002,0.071,0.207,0.214,0.174,0.043,0.7829999999999999,0.0,0.0,0.0,0.0,0.0,0.241,0.28600000000000003,0.214,0.138,0.28600000000000003,0.014522821576763488,0.010373443983402491,0.024896265560165973,0.006224066390041493,0.004149377593360996,0.010373443983402491,0.006224066390041493,0.02904564315352697,0.035269709543568464,0.0,0.0,0.0,0.03734439834024896,0.06224066390041494,0.0995850622406639,0.0,0.002074688796680498,0.002074688796680498,0.010373443983402491,0.016597510373443983,0.026970954356846474,0.4502074688796681,0.4502074688796681,0.9004149377593361,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,020304
0.0,1,0,0,0,0,0,314.0,339.0,0,15.0,17.0,24.0,19.0,20.0,22.0,8434.75,0.624,0.221,0.058,0.08800000000000001,0.009000000000000001,945.56,1527.89,5961.3,67.0,68.0,70.0,68.7,67.0,65.0,70.0,63.0,1.0,0.625,0.75,0.81,984.0,0.33,0.08,0.58,0.962,0.32,1.91,0.0,0.0,1.34,0.959,0.42,2.91,0.0,0.0,1.12,0.001,28.0,19.0,1.0,0.0,0.4,0.6,20.0,12.0,0.4,0.053,1.0,1.0,0.18,0.236,0.584,23.0,7.0,0.28600000000000003,0.056,0.0,0.0,1.0,0.0,1.0,0.991,0.0,0.0,0.00900000000000001,0.0,0.6,0.4,0.5,0.2,0.3,0.3,0.857,0.7140000000000001,0.85,0.857,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.14300000000000002,0.1,0.14300000000000002,0.2,0.067,0.733,0.0,0.0,0.0,0.0,0.0,0.05,0.14300000000000002,0.14300000000000002,0.05,0.0,0.0,0.0,0.0,0.03205128205128205,0.03205128205128205,0.0641025641025641,0.009615384615384616,0.019230769230769232,0.02884615384615385,0.0,0.0,0.0,0.04487179487179487,0.0576923076923077,0.10256410256410256,0.0,0.0,0.0,0.003205128205128205,0.00641025641025641,0.009615384615384616,0.40384615384615385,0.4935897435897436,0.8974358974358975,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,020308
0.0,1,0,0,0,0,0,497.0,339.0,0,17.0,19.0,19.0,23.0,23.0,18.0,8434.75,0.624,0.221,0.058,0.08800000000000001,0.009000000000000001,945.56,1527.89,5961.3,62.0,59.0,64.0,77.4,58.0,53.0,61.0,65.0,0.9,0.5,1.0,0.778,984.0,0.33,0.08,0.58,0.958,0.2,2.62,0.0,0.0,1.4,0.959,0.42,2.91,0.0,0.0,1.12,0.0,20.0,19.0,1.0,0.273,0.121,0.606,33.0,5.0,0.212,0.118,1.0,1.0,0.18,0.236,0.584,23.0,7.0,0.28600000000000003,0.056,0.0,0.0,1.0,0.0,1.0,0.991,0.0,0.0,0.00900000000000001,0.273,0.606,0.121,0.5,0.2,0.3,0.32299999999999995,0.118,0.0,0.29,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.08,0.76,0.0,0.0,0.0,0.0,0.0,0.677,0.882,1.0,0.71,0.882,0.005940594059405941,0.0099009900990099,0.015841584158415842,0.02178217821782178,0.0198019801980198,0.04158415841584159,0.09702970297029703,0.11089108910891088,0.2079207920792079,0.0019801980198019802,0.0,0.0019801980198019802,0.1405940594059406,0.16237623762376238,0.30297029702970296,0.0019801980198019802,0.0,0.0019801980198019802,0.01188118811881188,0.02178217821782178,0.033663366336633666,0.3089108910891089,0.3881188118811881,0.6970297029702971,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,020316
0.0,1,0,0,0,0,0,255.0,339.0,0,24.0,13.0,14.0,20.0,15.0,21.0,8434.75,0.624,0.221,0.058,0.08800000000000001,0.009000000000000001,945.56,1527.89,5961.3,63.0,63.0,58.0,76.4,60.0,58.0,56.0,79.0,0.833,0.667,1.0,0.8240000000000001,984.0,0.33,0.08,0.58,0.957,0.39,4.31,0.0,0.0,1.28,0.959,0.42,2.91,0.0,0.0,1.12,0.0001,30.0,19.0,1.0,0.263,0.158,0.579,19.0,4.0,0.158,0.0,1.0,1.0,0.18,0.236,0.584,23.0,7.0,0.28600000000000003,0.056,0.0,0.0,1.0,0.0,1.0,0.991,0.0,0.0,0.00900000000000001,0.263,0.579,0.158,0.5,0.2,0.3,0.5,0.5710000000000001,0.429,0.444,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.14300000000000002,0.7140000000000001,0.0,0.0,0.0,0.0,0.0,0.5,0.429,0.5710000000000001,0.556,0.5710000000000001,0.003968253968253968,0.003968253968253968,0.007936507936507936,0.031746031746031744,0.04365079365079365,0.07539682539682539,0.031746031746031744,0.031746031746031744,0.06349206349206349,0.0,0.0,0.0,0.0873015873015873,0.12698412698412698,0.21428571428571427,0.0,0.0,0.0,0.01984126984126984,0.047619047619047616,0.06746031746031746,0.4047619047619048,0.3809523809523809,0.7857142857142857,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,020320
